220,226,200
226,231,211
229,232,223
226,229,222
221,226,206
225,232,199
229,237,198
205,213,174
178,185,151
214,219,197
234,238,224
233,238,231
182,194,156
158,171,125
183,202,136
146,168,83
143,166,62
129,154,37
130,154,34
145,167,43
171,192,65
205,221,122
156,170,121
191,207,144
201,222,147
166,187,108
143,164,89
177,196,132
161,180,114
118,139,60
160,183,95
193,216,128
121,143,61
97,116,52
189,206,154
131,143,105
146,157,123
201,213,173
153,168,113
147,166,87
166,187,96
176,196,101
179,197,111
183,196,127
180,191,131
183,195,133
137,149,87
127,137,77
172,180,133
214,219,197
221,226,204
204,213,170
186,196,144
181,190,145
187,195,158
191,198,167
193,200,169
218,226,187
228,236,197
227,234,201
215,219,202
230,233,226
218,223,203
222,229,195
193,202,157
167,175,134
210,216,188
233,239,229
192,205,162
161,175,124
169,185,120
136,155,76
163,183,98
140,159,69
128,145,49
138,156,54
165,183,75
183,196,114
189,203,154
209,225,160
190,211,132
157,179,96
138,159,80
148,167,101
156,174,112
114,134,65
148,168,97
163,183,112
96,115,49
109,127,69
192,208,159
119,131,91
161,173,135
204,217,174
128,143,86
135,154,73
127,148,53
186,206,109
197,216,127
176,189,120
195,207,145
169,181,115
128,141,72
149,160,94
202,211,158
226,233,202
222,228,200
202,211,164
184,194,141
182,191,144
186,194,153
188,196,157
187,195,154
220,230,180
219,229,177
223,232,189
213,219,191
204,206,201
232,235,228
215,220,200
218,225,191
204,213,168
156,165,118
179,188,145
225,232,201
235,238,227
198,210,160
175,188,134
169,184,119
131,145,84
154,162,105
201,215,164
185,202,134
155,177,95
138,161,71
130,152,69
142,158,96
161,174,130
166,179,136
128,143,100
177,193,148
198,214,167
126,144,86
135,157,75
125,149,55
173,194,99
182,202,115
187,202,133
223,237,175
178,190,124
127,140,71
168,179,113
223,232,177
233,239,201
228,234,198
204,214,161
176,187,129
173,183,131
177,187,137
182,192,142
196,206,153
212,224,162
200,211,151
201,211,159
203,211,174
215,219,205
236,238,233
236,239,228
197,202,180
203,211,174
183,192,147
135,143,96
197,204,162
231,235,221
228,233,226
213,225,177
176,189,136
156,170,111
134,146,98
138,144,100
175,190,133
132,153,78
138,160,75
143,166,76
140,162,80
155,170,111
119,131,95
131,147,102
199,216,164
193,210,158
121,140,76
126,148,65
158,182,88
174,195,102
159,179,94
190,205,138
198,209,149
128,139,79
157,167,107
223,232,179
223,231,184
192,204,142
173,186,117
172,184,122
167,178,118
178,190,128
197,209,145
181,194,124
181,193,127
174,185,127
191,199,158
228,233,213
226,230,216
182,188,160
182,190,153
178,187,144
148,155,111
207,214,173
233,238,208
228,231,210
225,229,215
225,228,221
232,237,231
212,220,183
172,180,139
146,156,106
142,150,111
146,152,108
168,185,117
125,147,62
152,177,85
178,201,113
158,179,102
155,170,113
100,111,81
132,147,104
208,225,171
179,199,136
114,136,63
118,140,55
172,195,104
175,196,105
171,190,108
205,219,158
216,228,180
156,165,120
116,125,80
157,164,120
216,223,179
217,226,169
172,186,111
152,167,86
159,173,96
160,174,99
167,181,106
177,191,116
150,164,89
162,175,105
172,183,123
202,211,166
228,233,211
190,197,163
165,173,134
170,178,137
179,186,145
216,222,186
228,232,205
223,226,205
222,226,212
231,234,225
227,230,223
175,181,135
147,164,93
108,131,40
147,173,76
196,218,133
161,178,107
145,158,102
97,108,78
147,160,117
199,218,162
168,189,120
103,128,47
116,140,52
165,188,97
178,199,108
197,216,137
208,221,167
205,216,150
161,176,91
140,157,63
148,165,73
152,168,79
158,174,86
181,196,113
153,167,88
150,163,93
196,207,147
226,235,188
228,235,202
225,233,196
205,213,172
158,166,125
162,170,131
213,219,183
231,236,204
228,232,207
217,220,201
223,225,212
236,239,228
229,232,223
232,234,229
216,222,174
134,151,81
95,120,28
160,186,89
190,212,129
160,177,107
129,143,84
120,131,99
160,173,127
193,213,152
152,173,104
103,128,47
130,154,66
157,182,90
158,181,91
190,208,134
205,217,169
185,197,123
137,154,60
120,139,32
138,157,49
142,161,56
163,178,83
201,215,128
166,180,101
167,180,110
220,231,173
222,230,191
226,234,197
208,217,172
198,207,160
162,171,128
178,186,147
229,231,210
217,220,203
217,219,206
228,230,219
235,238,229
231,234,227
229,231,226
233,235,232
217,222,216
231,236,230
203,207,172
123,136,82
102,123,44
150,172,87
195,216,141
161,177,112
126,140,79
147,158,124
171,187,138
180,200,137
137,161,87
102,127,44
143,168,77
149,174,82
144,167,79
154,174,102
187,200,154
224,233,180
168,181,99
125,144,39
108,129,10
135,157,31
145,166,45
162,180,72
193,208,113
156,170,91
199,211,147
203,212,167
196,207,151
179,190,132
170,179,132
204,212,175
228,232,209
227,228,212
226,226,214
210,212,199
213,215,204
233,236,227
231,234,227
231,233,228
224,229,223
234,239,232
149,163,101
175,189,130
154,168,109
131,142,82
149,158,111
161,173,137
185,202,150
169,190,125
127,151,73
104,130,43
144,169,78
149,172,82
130,153,65
135,155,83
176,189,143
201,213,151
142,159,65
111,132,15
115,138,4
136,161,17
147,172,29
147,169,43
159,178,73
160,174,95
213,224,168
232,239,205
219,228,185
207,217,164
183,194,125
168,179,110
187,195,144
224,230,194
234,236,212
221,222,206
232,232,222
236,236,226
210,212,199
197,199,186
227,230,219
228,231,222
230,233,224
232,235,228
232,234,231
227,232,225
153,161,122
175,187,147
193,210,155
151,173,101
118,142,56
113,138,44
143,167,73
142,165,74
109,131,46
154,174,103
199,212,168
171,184,112
111,130,25
112,134,7
123,148,4
146,173,16
144,171,16
139,163,27
161,181,70
178,192,115
219,229,177
229,236,202
201,208,175
192,201,156
226,237,179
196,208,136
155,166,97
189,197,148
227,232,200
217,218,200
226,226,216
239,239,231
218,221,204
193,196,177
210,214,197
214,218,203
228,232,218
235,238,227
233,236,229
232,234,231
234,239,233
234,239,233
231,236,230
193,206,163
186,205,141
136,158,75
111,135,37
129,155,48
132,158,51
142,167,66
112,134,51
162,181,117
214,229,188
158,176,90
101,124,8
108,134,0
134,163,9
148,179,15
138,168,8
148,175,34
181,204,90
189,205,130
214,227,174
189,197,158
166,174,135
201,210,163
206,216,163
196,208,146
159,170,112
188,196,155
219,224,201
210,211,203
233,233,231
238,239,234
224,228,203
194,199,167
194,200,166
192,197,167
216,221,198
234,238,221
236,239,228
235,237,232
232,237,231
231,237,225
229,235,223
228,233,226
198,208,174
177,191,138
121,141,72
117,136,55
133,156,68
121,144,56
134,156,73
135,156,77
193,212,148
187,202,159
130,144,108
168,180,140
106,120,71
106,122,60
163,182,103
166,187,84
114,138,14
109,136,0
140,169,15
155,186,23
139,169,11
159,185,49
186,208,97
173,190,112
160,173,117
167,177,127
192,201,154
188,198,145
144,155,99
170,181,125
181,191,141
203,210,176
223,227,210
226,226,224
229,230,225
236,238,224
219,224,192
190,197,155
180,188,141
176,183,141
211,218,187
234,237,230
232,237,230
208,214,204
207,212,206
230,235,229
230,236,224
223,230,212
225,232,214
226,232,220
236,238,233
237,239,236
237,239,236
151,172,103
196,218,146
170,187,135
115,131,84
174,191,136
125,145,73
108,129,36
157,181,71
169,194,76
138,165,34
121,148,5
142,171,21
146,175,23
162,190,45
185,210,82
163,185,77
129,147,65
130,145,78
176,188,124
195,207,143
165,177,115
148,159,99
141,151,98
193,202,157
221,228,197
222,226,211
226,228,223
229,234,214
211,217,181
182,190,139
170,180,120
177,186,131
224,230,196
229,230,222
222,226,212
196,200,186
207,210,201
235,237,234
231,233,228
230,234,220
225,233,212
229,237,214
227,234,218
223,228,222
237,239,236
237,239,234
237,239,236
237,239,234
237,239,234
152,173,106
179,200,121
153,171,109
107,124,70
197,214,160
172,191,127
121,140,58
120,142,42
146,170,58
133,159,32
126,153,10
153,181,34
130,157,14
136,162,29
163,186,70
146,167,66
125,144,55
158,173,92
183,198,115
161,176,95
142,156,79
131,144,75
117,127,67
188,197,150
231,235,220
229,232,225
233,238,216
215,222,181
180,189,134
166,177,108
184,194,133
229,231,220
206,208,203
235,237,232
232,236,222
213,218,198
199,204,184
209,213,198
232,235,226
228,231,224
231,235,221
227,234,216
221,227,217
229,231,226
236,239,232
214,216,211
143,163,91
165,185,98
135,153,79
121,136,81
138,160,49
130,157,14
148,177,27
132,155,23
134,155,38
161,179,77
143,160,66
136,153,59
166,182,84
190,207,105
160,177,75
127,142,49
132,145,63
147,157,86
198,207,150
227,233,197
225,228,209
235,236,228
222,229,187
178,188,128
157,169,93
178,189,121
229,234,202
237,239,225
230,232,218
199,201,187
230,233,216
221,225,202
213,217,192
219,223,198
215,219,194
218,221,202
233,236,225
235,238,229
229,232,221
229,233,218
224,232,211
218,225,209
218,226,215
217,225,214
217,228,214
222,233,217
225,236,219
228,239,223
236,239,232
228,232,218
221,225,208
202,205,194
208,211,204
141,159,83
127,148,55
123,140,60
149,164,109
156,177,72
127,152,8
149,175,24
165,187,63
169,188,83
165,182,90
136,151,60
129,145,46
146,162,53
183,201,81
189,207,89
161,177,70
168,182,87
193,202,123
207,215,155
209,213,176
215,219,196
227,229,215
237,239,226
222,229,185
170,180,119
142,155,75
164,175,106
222,227,197
236,238,225
224,227,208
201,205,178
219,225,191
216,222,188
215,220,188
234,239,207
217,223,189
198,203,173
217,222,202
232,236,221
226,230,215
229,236,218
227,235,214
221,229,208
217,224,206
214,223,204
211,220,201
216,228,204
213,226,200
216,229,203
223,235,223
232,234,229
229,234,211
198,204,178
192,197,175
212,216,202
237,239,236
236,238,235
142,160,78
110,130,31
117,131,52
172,185,132
176,195,87
144,168,18
156,181,28
179,198,82
178,193,100
144,158,71
118,131,43
131,146,41
156,171,52
183,201,67
201,219,85
205,220,101
206,219,114
217,225,140
189,195,131
190,192,155
206,208,186
225,226,208
230,233,214
226,229,208
223,228,198
210,218,169
163,174,108
128,142,57
163,175,103
226,230,203
234,236,223
222,226,201
207,214,172
209,217,166
219,227,176
206,214,167
213,219,183
219,226,185
177,183,147
204,208,183
234,238,223
225,229,215
225,229,214
220,224,209
213,220,202
216,224,203
213,222,201
225,235,210
216,229,199
187,201,168
195,208,178
224,236,212
224,236,224
234,237,228
223,230,196
172,180,141
182,189,156
234,239,217
152,165,96
108,123,40
105,117,51
168,186,76
155,180,27
161,186,32
175,194,78
152,167,74
110,122,38
119,132,44
152,165,59
190,206,82
199,216,75
174,191,50
171,186,61
219,230,125
179,182,125
163,162,131
212,211,191
227,229,207
214,218,195
214,220,186
207,216,163
165,176,107
134,148,63
170,181,112
231,235,210
236,238,227
230,234,207
217,226,173
203,214,148
186,196,133
190,199,144
219,225,187
219,226,184
159,165,127
196,200,175
233,237,223
226,229,218
222,225,214
214,218,204
214,221,205
213,220,202
220,228,207
228,238,214
218,228,201
167,180,152
175,188,162
220,232,212
205,214,171
155,164,117
184,192,151
134,140,102
108,116,69
113,119,81
188,205,91
167,190,38
157,180,27
169,188,63
147,162,61
107,117,30
134,144,55
189,200,96
207,221,98
193,208,65
141,156,13
125,136,14
218,226,127
188,187,143
173,171,148
212,210,197
235,237,215
210,214,187
204,210,172
207,216,161
175,186,117
144,157,75
179,190,122
233,237,214
235,236,230
226,235,178
195,207,135
156,167,98
187,197,137
220,226,188
154,160,124
196,199,180
234,235,229
228,229,223
223,226,219
214,217,208
216,220,206
207,213,199
213,219,207
228,236,223
212,220,207
166,174,161
182,193,179
232,234,231
234,238,223
188,197,150
151,161,108
194,203,158
169,178,121
181,198,84
171,193,48
161,183,36
175,193,75
150,164,67
122,131,50
181,190,107
213,224,119
195,210,85
171,185,46
123,137,0
117,125,13
195,199,112
208,205,172
174,168,152
205,203,190
210,215,183
205,212,170
212,222,162
180,192,120
140,153,73
180,191,125
231,235,208
223,224,218
224,228,205
228,238,178
195,207,131
152,165,86
195,206,140
220,227,186
153,159,123
200,203,184
231,232,224
227,228,220
234,238,224
228,232,217
215,219,202
204,208,193
208,214,204
223,228,222
229,231,228
233,237,222
227,234,203
175,185,135
151,162,106
204,213,166
236,238,233
236,238,235
236,238,235
159,171,105
179,194,89
172,192,59
162,182,51
165,179,81
129,140,62
131,137,75
191,199,126
202,213,108
187,202,75
160,173,41
130,140,18
124,130,32
181,182,112
214,209,189
167,161,145
196,194,179
191,197,161
186,196,146
213,224,158
177,189,113
130,143,63
178,189,123
232,238,204
212,213,205
203,207,184
205,218,138
170,184,99
202,214,142
229,236,192
158,165,123
198,202,177
232,235,218
227,230,211
231,236,206
209,216,185
211,216,193
228,232,218
223,230,222
186,194,181
194,200,188
228,234,224
235,237,234
230,232,227
228,234,206
168,177,132
154,164,112
208,217,174
234,237,226
235,238,227
230,233,226
230,232,227
231,233,228
237,239,236
183,196,127
137,149,85
178,193,92
174,191,76
180,192,84
178,194,62
142,154,30
137,145,36
171,175,91
178,177,120
223,218,189
216,210,196
175,172,155
194,193,172
217,223,189
193,201,160
176,186,133
187,199,127
170,183,103
136,149,67
179,190,121
230,237,193
209,211,198
191,195,170
228,238,177
198,212,127
177,192,99
205,219,134
174,183,130
200,206,168
219,225,189
203,210,166
187,195,146
172,181,134
198,206,167
231,236,214
202,205,196
224,230,220
223,232,211
177,187,162
179,187,166
223,230,214
229,232,225
222,224,219
226,231,208
164,173,130
164,173,126
213,221,180
235,237,232
227,230,219
231,236,214
231,235,221
233,236,227
235,238,231
232,235,228
237,239,234
78,86,49
150,159,112
179,191,129
136,146,93
188,202,104
180,194,97
179,191,79
164,181,43
128,139,21
156,163,68
198,199,131
176,173,128
215,210,190
220,214,202
174,172,149
197,198,167
232,236,203
184,191,150
222,231,184
190,201,141
154,167,88
153,167,79
146,160,73
188,200,124
228,237,182
229,235,197
202,205,184
195,200,168
214,225,157
175,190,99
166,183,77
199,215,116
221,233,161
225,235,172
226,238,166
175,186,117
190,198,139
222,229,177
221,230,175
203,213,153
168,179,111
144,156,84
134,145,76
167,177,117
206,214,175
203,208,186
161,164,157
209,211,206
214,220,206
220,228,204
220,231,191
161,172,130
167,176,145
221,229,206
232,235,226
217,220,213
231,234,223
219,224,202
154,162,123
171,180,137
218,226,189
231,237,211
230,233,222
234,236,231
216,219,208
209,214,191
220,224,209
236,239,232
128,134,108
79,86,52
175,189,94
169,182,94
181,194,80
154,171,31
147,157,44
179,185,99
217,216,160
201,198,163
231,226,204
215,213,190
181,183,146
193,196,153
208,214,168
194,202,153
221,231,178
187,200,131
144,158,70
137,153,55
149,164,73
204,217,135
210,219,166
193,199,163
212,219,177
210,222,150
166,182,84
160,178,66
193,211,101
212,226,138
214,227,145
215,230,139
159,173,85
162,173,95
182,192,121
190,200,131
194,206,132
170,184,99
151,165,77
139,153,65
159,171,97
196,203,161
191,196,174
167,170,161
223,226,217
214,219,199
203,213,176
212,225,169
160,174,115
144,156,110
210,219,188
220,223,216
232,235,226
218,223,203
148,156,119
177,185,144
216,223,189
214,220,194
212,216,201
236,239,230
235,238,229
207,210,203
233,235,232
204,208,193
223,228,205
224,230,202
188,194,168
206,211,191
233,237,222
237,239,234
92,94,80
172,187,96
160,175,84
169,183,69
161,180,38
155,168,54
199,207,124
233,232,186
197,193,164
234,231,198
222,223,181
187,192,136
178,184,122
182,190,130
202,212,151
223,233,170
186,199,120
150,165,64
140,156,49
144,158,63
215,228,140
199,211,139
192,203,147
217,228,168
191,206,125
169,187,87
157,178,59
186,207,88
215,234,127
215,234,129
196,215,100
162,180,68
158,172,74
189,199,112
182,191,110
145,157,75
142,155,65
156,170,72
142,157,54
151,164,82
198,207,164
204,217,147
167,181,106
131,143,81
203,212,169
219,225,213
232,238,228
204,211,193
145,152,118
185,193,152
226,232,196
207,212,182
207,210,189
229,232,215
228,231,212
206,209,190
208,212,198
236,239,228
237,238,232
232,234,223
198,201,180
213,217,190
219,226,195
187,193,165
194,202,179
220,228,207
229,235,221
231,236,229
237,239,234
236,238,233
229,231,228
236,238,235
235,237,234
235,237,234
183,197,109
170,183,101
155,165,79
127,140,34
127,136,45
199,205,135
216,213,178
209,211,164
213,217,158
175,183,108
153,162,83
189,199,126
182,192,121
221,233,161
190,204,117
149,166,54
137,155,37
146,161,56
202,216,119
208,223,130
178,192,107
199,212,140
216,229,157
180,196,107
174,193,86
167,189,65
181,202,73
207,227,104
203,223,98
178,198,64
166,186,53
166,180,67
190,202,104
175,185,99
127,137,51
111,125,28
134,149,44
124,141,27
131,144,56
198,207,160
191,204,132
167,182,101
124,137,67
189,199,146
211,220,189
209,216,198
231,237,225
197,204,186
145,152,118
198,206,165
219,225,191
210,214,187
228,232,207
223,227,200
203,209,181
204,210,184
225,230,207
225,228,209
194,199,169
210,216,182
209,216,182
186,193,160
197,206,177
217,225,201
228,235,217
223,228,221
230,232,227
225,227,222
231,233,230
235,238,231
234,239,233
236,238,235
235,237,232
234,236,233
180,194,106
166,177,108
185,187,140
235,237,190
220,222,172
204,208,147
187,193,119
142,153,61
150,161,65
180,192,106
154,165,86
202,215,135
179,194,101
141,159,41
129,148,22
141,159,41
183,201,93
166,182,83
161,176,85
202,215,133
206,220,135
162,178,80
180,198,86
182,203,72
179,200,59
186,208,65
188,210,63
174,195,40
155,175,26
150,166,42
146,158,56
161,171,85
159,169,83
120,135,32
133,150,38
130,147,32
130,143,55
195,202,158
177,189,123
165,179,104
121,134,62
178,189,129
200,211,169
208,217,190
221,228,212
178,185,167
151,158,125
205,213,174
220,226,190
196,201,169
223,228,196
215,222,188
197,205,168
194,202,163
213,221,184
228,233,203
204,209,177
202,210,169
217,226,181
183,191,150
161,169,132
192,202,168
220,229,198
221,225,211
213,215,210
227,229,226
234,236,233
229,232,223
236,239,228
234,239,232
232,237,230
234,239,233
165,179,94
180,181,139
199,202,145
209,214,147
212,218,144
167,177,90
136,149,44
154,170,61
169,183,86
159,174,81
173,188,97
159,176,72
138,159,32
128,150,15
138,159,32
170,189,71
165,183,75
169,186,84
180,195,100
159,175,77
135,152,46
159,177,59
165,185,51
176,196,49
181,202,47
181,202,39
176,197,30
148,168,11
120,137,9
121,134,29
141,151,65
166,175,96
143,155,71
135,147,61
140,153,65
160,169,102
188,193,161
156,165,118
164,175,119
114,124,71
179,189,139
196,207,165
203,213,179
210,218,194
158,166,142
159,166,132
203,211,170
211,217,179
164,170,132
198,204,166
198,207,164
200,209,162
188,200,150
197,209,161
224,232,195
181,187,149
212,222,172
215,225,173
152,161,116
141,149,108
189,199,162
211,221,184
219,224,204
208,211,200
228,230,225
236,236,236
232,232,232
235,237,234
234,236,231
224,227,218
230,233,222
233,238,232
232,237,231
162,175,96
217,223,163
175,183,108
182,192,106
195,205,116
170,182,84
159,173,60
156,173,58
165,181,74
178,195,91
176,193,87
165,185,70
150,174,38
132,157,14
119,143,7
147,170,40
177,197,74
193,212,96
155,173,63
118,136,26
125,142,28
152,168,46
159,177,41
169,187,39
175,196,33
176,195,26
171,191,18
148,165,9
118,134,9
122,137,36
117,129,43
127,136,69
199,209,175
188,198,161
203,213,176
136,146,109
157,168,126
206,217,174
199,207,168
128,135,93
168,176,129
177,187,134
202,213,153
187,201,139
198,211,155
224,232,191
165,173,132
213,223,171
199,209,156
131,143,95
148,159,116
204,215,173
203,214,174
220,231,191
214,220,194
202,207,187
222,224,211
236,237,229
229,231,220
203,206,197
202,205,196
235,238,231
218,224,214
221,226,219
232,239,231
232,239,232
161,173,101
231,236,178
213,222,143
194,205,113
179,190,96
155,169,71
156,171,68
166,183,79
158,174,76
187,202,107
196,213,119
181,199,100
163,182,75
145,164,56
121,140,35
126,145,37
177,197,76
184,204,79
133,152,36
114,132,20
160,177,63
161,177,55
163,179,46
155,173,25
157,175,15
167,185,21
158,174,13
134,149,8
132,144,44
146,156,83
118,127,64
104,110,66
189,198,167
181,193,147
179,191,141
119,132,79
165,178,125
204,216,166
200,209,162
121,129,80
145,154,99
158,170,106
205,218,149
191,207,136
200,214,152
229,238,193
164,173,128
202,213,155
184,196,134
137,150,94
165,177,127
207,219,171
198,210,164
213,225,179
196,204,165
186,193,159
225,230,200
221,225,198
233,237,212
228,232,207
196,201,179
198,202,185
227,230,219
210,216,206
218,223,217
161,171,108
222,228,184
216,228,144
158,170,84
122,134,50
166,177,101
181,192,123
156,167,101
183,195,133
186,197,139
161,178,74
160,180,59
128,146,34
134,152,44
184,200,91
157,172,55
151,167,35
150,167,26
157,173,23
167,183,35
155,169,30
135,147,39
197,207,172
167,180,126
138,154,89
128,145,75
190,205,138
193,208,143
221,233,171
206,217,157
132,143,83
132,144,80
155,168,98
220,234,159
197,213,140
179,194,127
227,239,189
173,186,133
181,196,127
165,181,106
144,159,90
167,181,119
191,204,148
194,207,154
220,230,178
215,225,173
175,186,130
178,189,131
223,232,177
209,218,165
214,221,170
218,225,181
196,204,165
198,205,172
217,221,204
209,215,203
226,231,225
166,174,127
196,202,154
197,205,145
146,154,94
157,168,99
136,151,60
119,133,48
134,148,63
157,170,80
160,174,77
160,172,70
158,171,66
166,177,72
169,180,76
164,174,78
162,167,101
187,197,162
159,172,116
128,146,72
138,157,76
199,215,142
198,213,144
216,228,162
196,208,142
129,142,73
136,149,77
175,190,109
191,208,128
161,177,106
202,216,157
182,196,135
174,191,113
149,167,83
133,150,70
153,169,98
182,196,135
214,227,173
210,220,167
181,192,134
171,184,115
185,199,124
192,204,128
179,191,117
189,198,133
208,217,160
197,205,156
198,206,165
213,218,195
215,221,207
139,149,88
174,184,121
170,183,127
145,164,85
143,162,80
188,205,137
207,223,161
223,237,175
197,212,145
127,140,68
136,151,70
178,198,103
218,238,141
187,206,116
153,170,90
173,188,121
189,204,135
160,178,92
124,143,51
124,142,58
155,171,98
189,203,142
194,204,151
146,158,96
171,183,107
192,206,119
160,173,81
141,154,66
156,167,91
190,200,137
202,211,158
208,217,174
229,236,202
202,208,182
216,223,207
226,231,225
178,192,133
148,167,85
139,159,74
158,174,109
194,209,150
224,238,177
189,204,137
136,150,73
125,141,52
166,187,84
190,212,104
182,203,102
158,177,85
158,175,95
194,211,131
145,165,70
105,125,26
133,152,62
175,192,114
204,218,157
222,235,181
192,203,145
134,147,78
156,169,87
184,199,104
137,152,51
134,148,51
143,155,73
180,191,122
205,215,155
204,214,164
224,232,193
186,193,162
207,215,192
228,233,226
232,239,231
230,237,230
180,194,132
151,171,82
123,144,53
112,129,61
165,180,123
209,223,164
182,197,130
144,159,76
122,140,41
143,165,54
159,182,65
163,186,72
156,178,70
151,171,74
181,201,106
134,155,50
115,136,31
147,167,72
180,198,116
214,229,164
205,218,149
139,153,74
132,148,59
156,174,74
147,164,58
148,165,61
147,160,72
177,189,113
193,204,136
183,194,136
205,214,167
182,190,153
208,217,188
232,239,221
220,225,219
231,236,230
218,223,217
227,232,226
233,239,229
228,234,220
232,238,226
226,231,224
231,238,231
230,237,229
230,237,229
160,173,120
143,162,81
108,128,43
85,102,34
147,162,103
190,204,145
175,190,123
155,169,90
127,144,52
134,155,52
150,173,59
154,178,54
147,171,49
137,159,50
160,181,76
134,156,45
125,147,38
145,165,66
