219,231,221
217,228,220
215,216,220
221,222,224
212,213,217
205,206,211
220,220,228
227,227,237
226,227,232
220,221,226
225,224,238
223,222,238
214,216,229
222,224,236
228,232,241
226,231,237
223,228,232
222,227,230
217,225,227
214,223,222
214,223,220
216,225,222
215,225,224
213,223,224
212,222,224
212,221,228
211,220,229
210,218,229
209,217,230
210,218,231
212,220,233
213,221,232
212,221,230
212,221,228
212,221,228
212,221,228
212,221,226
212,221,226
212,221,226
212,221,226
212,221,226
212,221,226
213,222,227
215,224,229
215,225,227
215,225,227
216,226,228
217,227,229
219,224,228
218,223,227
218,223,227
217,222,226
218,221,226
218,221,226
219,222,227
219,222,227
220,223,228
220,223,228
220,223,228
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
223,226,231
223,226,231
224,227,232
224,227,232
224,227,232
224,227,232
224,227,232
224,227,232
224,227,232
224,227,232
223,226,231
223,226,231
223,226,231
223,226,231
223,226,231
223,226,231
223,226,231
223,226,231
223,226,233
223,226,233
221,224,233
221,224,233
221,224,233
220,223,232
219,221,233
218,220,232
218,220,232
217,219,231
216,220,229
214,218,227
214,217,226
214,217,226
214,217,226
214,217,226
214,217,226
214,217,226
213,216,225
213,216,225
212,216,227
212,216,227
211,218,228
211,218,228
210,218,229
210,218,229
210,219,228
210,219,228
210,219,228
210,219,228
210,219,228
211,220,229
211,220,229
211,220,229
211,220,229
211,220,229
211,220,229
211,220,229
212,219,229
212,219,229
212,219,229
212,219,229
212,218,230
212,218,230
213,219,231
213,219,231
213,219,231
214,220,232
214,220,232
214,220,232
210,216,228
209,215,227
208,214,226
208,214,226
207,213,225
206,212,224
206,212,224
207,213,225
207,214,224
206,213,223
206,213,223
206,213,223
204,213,222
204,213,222
204,213,222
204,213,222
203,212,221
203,212,221
203,212,221
203,212,221
204,213,222
204,213,222
203,212,221
203,212,221
203,212,221
203,212,221
202,210,221
202,210,221
202,210,221
202,210,221
201,211,223
201,211,223
201,211,223
202,212,224
202,212,224
202,212,224
200,212,224
202,214,226
201,213,225
198,210,222
199,209,221
198,208,220
198,208,220
197,207,219
194,206,218
193,205,217
192,204,216
192,204,216
190,204,217
189,203,216
187,201,214
186,200,213
186,200,213
186,200,213
184,200,213
183,199,212
185,197,209
186,198,210
186,200,213
188,202,215
188,202,215
188,202,215
187,201,214
187,201,214
185,201,214
184,200,213
183,199,212
184,200,213
188,204,217
190,206,219
189,207,219
187,205,217
189,205,218
189,205,218
189,205,218
188,204,217
187,205,217
187,205,217
188,206,218
188,206,218
189,205,218
189,205,218
189,205,218
189,205,218
189,205,218
189,205,218
189,205,218
191,205,218
192,204,218
194,203,218
194,203,218
192,201,216
189,201,215
189,201,215
189,201,215
189,201,215
188,202,215
191,205,218
192,206,219
192,206,219
188,204,217
186,202,215
184,200,213
182,198,211
182,196,209
182,196,209
179,195,211
177,194,210
176,193,213
174,192,212
171,189,209
169,187,207
170,187,207
169,186,206
165,182,202
166,183,203
168,185,205
169,186,206
170,187,207
168,185,205
168,186,206
168,186,206
168,186,206
168,186,206
168,186,208
167,185,207
166,184,206
165,183,205
165,183,207
164,182,206
161,181,205
161,181,205
160,180,204
159,179,203
159,179,203
159,179,203
157,179,200
156,181,201
157,181,205
158,184,207
158,186,208
160,188,209
162,190,211
165,192,211
165,190,210
168,189,210
170,186,209
171,183,205
180,187,205
217,223,239
214,215,217
216,217,219
215,216,218
205,206,210
224,224,232
229,229,239
230,231,235
222,223,227
224,224,234
224,224,236
216,218,230
223,226,235
228,233,239
225,230,234
222,227,231
221,226,229
216,224,226
213,222,221
213,222,221
215,224,223
214,224,223
212,222,223
211,221,223
211,220,227
210,219,228
208,216,227
208,216,227
208,216,229
210,218,231
211,219,230
210,219,228
210,219,226
210,219,226
210,219,226
210,219,224
210,219,224
210,219,224
210,219,224
211,220,225
211,220,225
212,221,226
213,222,227
214,224,226
214,224,226
214,224,226
215,225,227
218,223,227
217,222,226
217,222,226
216,221,225
217,220,225
218,221,226
218,221,226
218,221,226
219,222,227
219,222,227
220,223,228
221,224,229
221,224,229
221,224,229
221,224,229
221,224,229
221,224,229
221,224,229
221,224,229
221,224,229
222,225,230
222,225,230
223,226,231
223,226,231
223,226,231
222,225,230
222,225,230
222,225,230
223,226,231
222,225,230
222,225,230
221,224,229
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
222,225,230
222,225,232
222,225,232
220,223,232
220,223,232
220,223,232
219,222,231
218,220,232
218,220,232
217,219,231
216,218,230
215,219,228
214,218,227
214,217,226
213,216,225
213,216,225
213,216,225
213,216,225
213,216,225
212,215,224
212,215,224
210,214,225
211,215,226
209,216,226
210,217,227
209,217,228
208,216,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
209,218,227
210,217,227
210,217,227
210,217,227
210,217,227
210,216,228
211,217,229
211,217,229
211,217,229
212,218,230
213,219,231
213,219,231
212,218,230
208,214,226
207,213,225
206,212,224
206,212,224
205,211,223
204,210,222
204,210,222
205,211,223
203,210,220
203,210,220
203,210,220
202,209,219
201,210,219
201,210,219
201,210,219
200,209,218
200,209,218
200,209,218
200,209,218
200,209,218
200,209,218
200,209,218
200,209,218
200,209,218
199,208,217
199,208,217
199,207,218
198,206,217
198,206,217
198,206,217
198,208,220
198,208,220
197,207,219
198,208,220
198,208,220
198,208,220
196,208,220
198,210,222
197,209,221
195,207,219
195,205,217
195,205,217
194,204,216
193,203,215
190,202,214
189,201,213
188,200,212
188,200,212
186,200,213
185,199,212
184,198,211
183,197,210
182,196,209
182,196,209
180,196,209
181,195,208
181,193,205
181,193,205
181,195,208
182,196,209
182,196,209
183,197,210
183,197,210
183,197,210
181,197,210
181,197,210
180,196,209
182,198,211
185,201,214
187,203,216
186,204,216
185,203,215
186,202,215
185,201,214
185,201,214
185,201,214
184,202,214
184,202,214
184,202,214
184,202,214
185,201,214
185,201,214
185,201,214
185,201,214
185,201,214
185,201,214
185,201,214
188,202,215
189,201,215
191,200,215
190,199,214
189,198,213
186,198,212
186,198,212
186,198,212
185,197,211
184,198,211
185,199,212
186,200,213
186,200,213
182,198,211
181,197,210
178,194,207
176,192,205
177,191,204
177,191,204
173,189,205
170,187,203
168,186,206
167,185,205
166,184,204
164,182,202
163,180,200
162,179,199
159,176,196
160,177,197
161,178,198
159,176,196
161,178,198
159,177,197
159,177,197
159,177,197
159,177,197
159,177,197
159,177,199
